X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,behavior
1.206334307,0.360000003,-9.821057871,1.32013943,0.0225,-9.754699372,1.342900455,0.360000003,-9.754699372,0.97872406,-0.202500002,-9.533504375,1.36566148,0.405000003,-10.59524036,0.97872406,0.585000005,-9.88741637,1.502227628,-0.202500002,-9.467145876,0.97872406,-0.202500002,-9.821057871,1.297378406,0.045,-9.754699372,1.047007134,-0.315000003,-9.091114381,0.68283074,-0.202500002,-9.821057871,1.342900455,0.0225,-9.666221373,1.02424611,0.157500001,-9.975894369,0.022761025,-0.427500003,-9.754699372,0.455220493,-0.472500004,-10.13073087,1.206334307,0.337500003,-9.400787377,1.889165047,-0.112500001,-9.93165537,1.32013943,-0.135000001,-9.821057871,2.298863491,0.315000003,-9.621982374,1.980209145,-0.225000002,-10.19708937,1.433944554,0.225000002,-10.61735986,1.160812258,0.630000005,-9.666221373,1.798120948,-0.225000002,-9.865296871,1.229095332,0.292500002,-9.710460373,1.342900455,-0.157500001,-9.688340873,1.524988652,0.0225,-9.666221373,1.479466603,-0.135000001,-9.821057871,1.388422504,-0.135000001,-9.843177371,1.638793776,-0.067500001,-10.02013337,1.297378406,-0.135000001,-9.95377487,1.547749677,-0.0225,-9.776818872,1.479466603,-0.382500003,-9.754699372,1.479466603,-0.112500001,-9.798938372,1.297378406,-0.112500001,-9.666221373,1.160812258,0.112500001,-9.843177371,1.843642998,-0.067500001,-9.798938372,1.115290208,0.045,-9.798938372,1.274617381,-0.202500002,-9.865296871,1.616032751,0.225000002,-9.90953587,0.796635863,-0.562500005,-9.798938372,SITTING
0.250371271,-0.045,-9.843177371,0.250371271,0.292500002,-9.710460373,0.159327173,0.112500001,-9.93165537,-0.068283074,0.157500001,-10.02013337,-0.091044099,0.135000001,-9.666221373,0.068283074,0.045,-9.88741637,-0.068283074,0.225000002,-9.821057871,-0.182088197,0.315000003,-9.821057871,0.250371271,-0.247500002,-9.90953587,0.614547666,-0.045,-9.975894369,-0.705591765,0.157500001,-9.843177371,0.386937419,0.0225,-9.93165537,0.273132296,0.675000005,-10.10861137,-1.524988652,0.202500002,-9.710460373,-0.409698444,0.292500002,-10.04225287,0.091044099,0.810000007,-9.821057871,0.933202011,0.180000001,-10.17496987,-1.36566148,1.012500008,-10.08649187,0.569025617,0.945000008,-9.90953587,-1.524988652,-0.225000002,-9.732579872,0.796635863,0.247500002,-9.93165537,-0.34141537,-0.0225,-9.998013869,0.34141537,0.360000003,-10.06437237,-0.068283074,0.630000005,-10.10861137,1.069768159,1.035000008,-9.975894369,-0.97872406,0,-9.95377487,0.386937419,0.495000004,-9.93165537,-1.001485085,-0.0225,-9.975894369,0.091044099,0.720000006,-9.776818872,1.138051233,0.247500002,-9.754699372,1.524988652,0.607500005,-9.865296871,-1.456705578,-0.045,-9.710460373,-0.569025617,0.270000002,-10.02013337,-0.432459469,0.090000001,-9.843177371,-0.614547666,-0.202500002,-9.798938372,-0.022761025,-0.157500001,-9.754699372,2.276102466,0.585000005,-9.710460373,-0.386937419,-0.495000004,-9.798938372,0.569025617,0.067500001,-9.975894369,1.069768159,0.450000004,-9.710460373,SITTING
2.025731195,-4.455000036,-8.206334392,2.094014269,-4.882500039,-7.763944398,1.547749677,-5.512500044,-7.763944398,1.889165047,-5.107500041,-7.011881408,2.116775293,-8.100000065,-8.604485387,3.436914724,-5.782500046,-7.144598406,3.960418291,-4.455000036,-7.6091079,4.05146239,-4.500000036,-7.343673904,4.574965957,-4.97250004,-6.060742921,5.553690017,-6.030000048,-5.065365434,6.919351497,-5.242500042,-6.12710142,5.690256165,-4.095000033,-7.078239907,3.527958822,-5.467500044,-9.467145876,-0.68283074,2.182500018,-9.511384875,-1.570510702,-1.147500009,-9.732579872,-2.00297017,-2.655000021,-9.245950879,-2.936172181,-4.747500038,-8.250573392,-1.456705578,-2.272500018,-9.467145876,3.436914724,-0.697500006,-8.648724387,3.960418291,-1.777500014,-8.648724387,4.301833661,-1.372500011,-9.13535338,3.02721628,-1.507500012,-9.13535338,3.732808044,-1.507500012,-9.17959238,3.732808044,-1.507500012,-9.201711879,3.732808044,-1.395000011,-9.091114381,3.732808044,-0.990000008,-9.024755882,3.71004702,-1.395000011,-9.068994881,3.823852143,-1.417500011,-9.002636382,3.778330094,-1.665000013,-8.980516882,4.05146239,-1.440000012,-8.958397383,3.983179316,-1.642500013,-8.604485387,4.529443907,-2.182500018,-8.892038883,4.802576203,-4.140000033,-7.078239907,3.596241896,-3.330000027,-8.914158383,7.260766867,-0.247500002,-9.046875381,3.732808044,-0.652500005,-9.290189878,2.981694231,-1.102500009,-9.002636382,4.370116735,-1.125000009,-8.914158383,4.142506488,-1.327500011,-9.002636382,3.960418291,-1.30500001,-8.980516882,SITTING
1.889165047,-0.157500001,-9.644101874,2.025731195,-0.247500002,-9.644101874,2.185058367,-0.180000001,-9.666221373,1.889165047,-0.225000002,-9.754699372,1.70707685,-0.247500002,-9.666221373,1.889165047,-0.472500004,-9.599862874,2.116775293,-0.382500003,-9.621982374,1.911926071,-0.225000002,-9.90953587,1.843642998,-0.292500002,-9.644101874,1.934687096,-0.382500003,-9.732579872,1.798120948,-0.382500003,-9.599862874,1.843642998,-0.517500004,-9.843177371,1.70707685,-0.382500003,-9.621982374,1.798120948,-0.292500002,-9.821057871,1.798120948,-0.562500005,-9.754699372,1.70707685,-0.382500003,-9.489265376,1.342900455,-0.202500002,-9.843177371,1.616032751,-0.292500002,-9.754699372,1.889165047,-0.292500002,-9.577743374,1.547749677,-0.112500001,-9.90953587,1.729837874,-0.382500003,-9.732579872,1.70707685,-0.382500003,-9.798938372,1.616032751,-0.112500001,-9.95377487,1.411183529,-0.495000004,-9.666221373,1.570510702,-0.202500002,-9.754699372,1.616032751,-0.0225,-9.843177371,1.70707685,-0.292500002,-9.577743374,1.70707685,-0.382500003,-9.666221373,1.433944554,-0.517500004,-9.865296871,1.616032751,-0.405000003,-9.732579872,1.798120948,-0.495000004,-9.732579872,1.684315825,-0.225000002,-9.666221373,1.684315825,-0.202500002,-9.666221373,1.70707685,-0.517500004,-10.04225287,1.775359924,-0.585000005,-9.511384875,1.684315825,-0.247500002,-9.666221373,1.843642998,-0.270000002,-9.732579872,2.00297017,-0.382500003,-9.555623875,1.729837874,-0.382500003,-9.710460373,2.162297343,-0.292500002,-9.93165537,SITTING
1.775359924,-0.742500006,-9.754699372,1.729837874,-0.607500005,-9.798938372,1.775359924,-0.652500005,-9.821057871,2.071253244,-0.472500004,-9.666221373,1.934687096,-0.562500005,-9.776818872,1.638793776,-0.562500005,-9.666221373,2.00297017,-0.517500004,-9.666221373,1.934687096,-0.472500004,-9.821057871,1.684315825,-0.382500003,-9.732579872,1.934687096,-0.697500006,-9.88741637,1.889165047,-0.495000004,-9.754699372,1.843642998,-0.562500005,-9.599862874,1.843642998,-0.630000005,-9.621982374,1.798120948,-0.585000005,-9.666221373,1.889165047,-0.585000005,-9.90953587,2.071253244,-0.427500003,-9.644101874,2.162297343,-0.562500005,-9.776818872,1.775359924,-0.607500005,-9.666221373,1.798120948,-0.562500005,-9.798938372,1.934687096,-0.652500005,-9.798938372,2.00297017,-0.652500005,-9.843177371,1.889165047,-0.742500006,-9.732579872,1.798120948,-0.607500005,-9.821057871,1.775359924,-0.540000004,-9.776818872,1.570510702,-0.585000005,-9.732579872,1.70707685,-0.697500006,-9.644101874,1.820881973,-0.697500006,-9.821057871,1.70707685,-0.585000005,-9.666221373,1.798120948,-0.427500003,-9.732579872,1.843642998,-0.697500006,-9.644101874,1.798120948,-0.427500003,-9.666221373,1.934687096,-0.495000004,-9.865296871,1.866404022,-0.382500003,-9.555623875,1.616032751,-0.315000003,-9.821057871,1.798120948,-0.382500003,-9.710460373,1.638793776,-0.540000004,-9.666221373,1.798120948,-0.517500004,-9.821057871,1.798120948,-0.540000004,-9.843177371,1.798120948,-0.697500006,-9.843177371,1.570510702,-0.247500002,-9.710460373,SITTING
2.822367058,-0.832500007,-9.312309378,2.799606033,-0.855000007,-9.555623875,2.867889107,-0.922500007,-9.467145876,2.981694231,-1.012500008,-9.577743374,2.822367058,-0.922500007,-9.599862874,2.936172181,-0.697500006,-9.511384875,2.981694231,-0.945000008,-9.223831379,2.890650132,-0.562500005,-9.621982374,2.731322959,-0.810000007,-9.422906877,2.754083984,-0.900000007,-9.599862874,2.867889107,-0.630000005,-9.533504375,2.890650132,-0.742500006,-9.533504375,2.799606033,-0.877500007,-9.666221373,3.095499354,-0.765000006,-9.511384875,2.617517836,-0.742500006,-9.555623875,2.867889107,-0.765000006,-9.312309378,2.708561935,-0.742500006,-9.268070379,3.004455255,-0.450000004,-9.467145876,2.822367058,-0.652500005,-9.356548377,2.936172181,-0.697500006,-9.644101874,2.890650132,-0.675000005,-9.489265376,2.776845009,-0.967500008,-9.422906877,2.617517836,-0.945000008,-9.400787377,2.799606033,-0.675000005,-9.467145876,2.936172181,-0.832500007,-9.621982374,2.640278861,-0.697500006,-9.268070379,3.004455255,-0.810000007,-9.577743374,3.049977304,-0.922500007,-9.356548377,2.981694231,-0.742500006,-9.467145876,2.867889107,-0.787500006,-9.621982374,3.02721628,-0.630000005,-9.422906877,2.617517836,-0.652500005,-9.223831379,2.845128083,-0.832500007,-9.489265376,2.640278861,-0.945000008,-9.467145876,3.072738329,-0.720000006,-9.644101874,2.617517836,-0.607500005,-9.467145876,2.776845009,-0.697500006,-9.644101874,2.845128083,-0.675000005,-9.400787377,2.776845009,-0.540000004,-9.533504375,2.799606033,-0.697500006,-9.290189878,SITTING
3.687285995,-0.112500001,-9.312309378,3.801091118,-0.112500001,-9.400787377,3.641763946,-0.157500001,-9.555623875,3.436914724,-0.157500001,-9.201711879,3.527958822,-0.045,-9.422906877,3.254826526,-0.090000001,-9.511384875,3.277587551,-0.247500002,-9.489265376,3.573480872,-0.135000001,-9.290189878,3.550719847,-0.225000002,-9.312309378,3.391392674,-0.180000001,-9.422906877,3.527958822,-0.157500001,-9.334428878,3.36863165,0.090000001,-9.334428878,3.436914724,0.090000001,-9.533504375,3.436914724,-0.337500003,-9.17959238,3.619002921,-0.855000007,-9.400787377,3.550719847,-0.225000002,-9.268070379,3.732808044,-0.112500001,-9.290189878,3.277587551,-1.125000009,-9.378667877,3.209304477,-1.035000008,-9.666221373,3.254826526,0.472500004,-9.046875381,3.436914724,-0.787500006,-9.489265376,3.527958822,0.112500001,-9.15747288,3.02721628,-0.517500004,-9.356548377,2.913411157,-0.0225,-8.892038883,3.550719847,-0.427500003,-9.024755882,3.71004702,0.292500002,-9.400787377,3.209304477,-0.247500002,-9.666221373,3.527958822,-0.517500004,-8.538126888,3.095499354,-0.090000001,-9.245950879,4.188028537,-0.922500007,-9.688340873,3.36863165,-0.0225,-9.555623875,3.550719847,-0.315000003,-9.445026376,3.345870625,-0.112500001,-9.555623875,3.732808044,-1.170000009,-8.825680384,3.755569069,0.135000001,-9.511384875,2.731322959,-0.517500004,-9.710460373,3.209304477,-0.180000001,-9.113233881,3.869374192,-0.337500003,-9.223831379,3.641763946,-0.112500001,-9.268070379,3.36863165,-0.112500001,-9.378667877,SITTING
5.485406943,0.270000002,-8.184214893,6.190998708,0.967500008,-7.808183398,5.804061288,0.697500006,-7.896661397,5.872344362,0.517500004,-7.830302897,5.849583338,0.675000005,-7.786063898,5.872344362,0.765000006,-7.940900396,5.895105387,0.877500007,-8.029378395,5.599212066,0.652500005,-7.985139395,5.963388461,0.720000006,-8.139975893,5.986149486,0.652500005,-8.162095393,6.099954609,0.675000005,-8.073617394,5.66749514,0.562500005,-7.940900396,5.849583338,0.787500006,-7.763944398,5.895105387,0.742500006,-7.985139395,5.758539239,0.697500006,-7.985139395,6.122715634,0.742500006,-7.874541897,5.963388461,0.742500006,-7.763944398,6.031671535,0.787500006,-7.874541897,6.031671535,0.675000005,-8.051497894,5.849583338,0.787500006,-7.763944398,6.031671535,0.720000006,-7.896661397,6.00891051,0.720000006,-7.896661397,6.145476658,0.607500005,-7.896661397,6.077193584,0.517500004,-7.830302897,5.872344362,0.427500003,-7.741824899,6.00891051,0.810000007,-7.896661397,6.077193584,0.810000007,-7.963019896,6.122715634,0.832500007,-7.808183398,6.077193584,0.562500005,-8.051497894,5.940627436,0.630000005,-7.852422397,5.872344362,0.810000007,-7.852422397,6.122715634,0.607500005,-7.896661397,6.00891051,0.742500006,-7.852422397,5.940627436,0.540000004,-7.830302897,6.031671535,0.652500005,-7.697585899,5.986149486,0.630000005,-7.874541897,6.05443256,0.652500005,-7.719705399,6.00891051,0.877500007,-8.007258895,5.735778214,0.652500005,-7.963019896,6.259281782,0.585000005,-7.741824899,SITTING
2.449741516,-0.406866277,-9.721420644,2.427671773,-0.158225775,-9.854287441,2.339392799,-0.248640503,-9.854287441,2.339392799,-0.339055231,-9.677131712,2.427671773,0.045207364,-9.965009772,2.361462543,-0.226036821,-9.654987246,2.515950747,-0.226036821,-9.787854043,2.40560203,-0.045207364,-9.809998509,2.427671773,-0.610299416,-9.809998509,2.40560203,-0.384262595,-9.699276178,2.361462543,-0.65550678,-9.809998509,2.361462543,-0.226036821,-9.965009772,2.449741516,0,-9.809998509,2.449741516,-0.293847867,-9.876431907,2.361462543,-0.361658913,-9.942865306,2.40560203,-0.248640503,-9.787854043,2.40560203,-0.361658913,-9.787854043,2.361462543,-0.226036821,-9.765709577,2.40560203,-0.384262595,-9.787854043,2.449741516,-0.474677324,-9.92072084,2.383532286,-0.316451549,-9.765709577,2.383532286,-0.158225775,-9.809998509,2.339392799,-0.226036821,-9.699276178,2.40560203,-0.293847867,-9.898576374,2.449741516,-0.203433139,-9.677131712,2.449741516,-0.361658913,-9.92072084,2.427671773,-0.339055231,-9.809998509,2.515950747,-0.180829457,-9.721420644,2.449741516,-0.203433139,-9.63284278,2.449741516,-0.248640503,-9.809998509,2.449741516,-0.293847867,-9.765709577,2.648369207,-0.11301841,-9.809998509,2.493881003,-0.067811046,-9.74356511,2.339392799,-0.339055231,-9.809998509,2.449741516,-0.293847867,-9.721420644,2.47181126,-0.135622092,-9.809998509,2.449741516,-0.248640503,-9.832142975,2.714578437,-0.203433139,-9.677131712,2.582159977,-0.384262595,-9.787854043,2.626299463,-0.248640503,-9.677131712,SITTING
2.493881003,-0.226036821,-9.92072084,2.493881003,-0.022603682,-9.721420644,2.560090233,-0.271244185,-9.787854043,2.47181126,-0.271244185,-9.544264915,2.449741516,-0.293847867,-9.876431907,2.53802049,-0.11301841,-9.942865306,2.47181126,-0.158225775,-9.721420644,2.449741516,-0.384262595,-9.854287441,2.449741516,-0.203433139,-9.654987246,2.582159977,-0.158225775,-9.854287441,2.648369207,-0.067811046,-9.677131712,2.295253313,-0.180829457,-9.74356511,2.40560203,-0.022603682,-9.854287441,2.582159977,-0.226036821,-9.63284278,2.383532286,-0.248640503,-9.765709577,2.449741516,-0.226036821,-9.832142975,2.53802049,-0.474677324,-9.765709577,2.383532286,-0.293847867,-9.854287441,2.582159977,-0.203433139,-9.92072084,2.427671773,-0.316451549,-9.832142975,2.515950747,-0.158225775,-9.721420644,2.714578437,-0.203433139,-9.74356511,2.361462543,-0.11301841,-9.987154238,2.449741516,-0.158225775,-9.832142975,2.162834852,-0.497281006,-9.832142975,2.53802049,-0.316451549,-9.898576374,2.40560203,-0.180829457,-9.832142975,2.47181126,-0.226036821,-9.809998509,2.427671773,-0.293847867,-9.92072084,2.60422972,-0.158225775,-9.721420644,2.582159977,-0.293847867,-9.677131712,2.361462543,-0.384262595,-9.854287441,2.427671773,-0.203433139,-9.721420644,2.53802049,-0.067811046,-9.677131712,2.40560203,-0.11301841,-9.610698313,2.582159977,-0.474677324,-9.898576374,2.251113826,-0.293847867,-9.987154238,2.626299463,-0.339055231,-9.721420644,2.449741516,-0.11301841,-9.854287441,2.449741516,-0.203433139,-9.677131712,SITTING
2.251113826,-0.339055231,-9.654987246,2.361462543,-0.293847867,-9.63284278,2.515950747,-0.226036821,-9.677131712,2.339392799,-0.384262595,-9.832142975,2.40560203,-0.384262595,-9.809998509,2.449741516,-0.293847867,-9.677131712,2.47181126,-0.610299416,-9.832142975,2.229044082,-0.361658913,-10.05358764,2.53802049,-0.226036821,-9.854287441,2.361462543,-0.248640503,-9.809998509,2.626299463,-0.293847867,-9.898576374,2.449741516,-0.339055231,-9.987154238,2.339392799,-0.158225775,-9.677131712,2.582159977,-0.384262595,-9.654987246,2.515950747,-0.384262595,-9.699276178,2.317323056,-0.226036821,-9.721420644,2.427671773,-0.565092052,-9.699276178,2.582159977,-0.316451549,-9.74356511,2.40560203,-0.339055231,-9.765709577,2.53802049,-0.203433139,-10.05358764,2.53802049,-0.406866277,-9.876431907,2.449741516,-0.293847867,-9.854287441,2.40560203,-0.293847867,-9.942865306,2.449741516,-0.361658913,-9.965009772,2.449741516,-0.226036821,-9.787854043,2.47181126,-0.474677324,-9.721420644,2.317323056,-0.293847867,-9.876431907,2.273183569,-0.293847867,-9.832142975,2.40560203,-0.180829457,-9.942865306,2.560090233,-0.361658913,-9.765709577,2.317323056,-0.293847867,-9.45568705,2.493881003,-0.067811046,-9.898576374,2.317323056,-0.474677324,-9.854287441,2.449741516,-0.293847867,-9.544264915,2.40560203,-0.226036821,-9.721420644,2.449741516,-0.203433139,-9.677131712,2.53802049,-0.203433139,-9.809998509,2.427671773,-0.429469959,-9.898576374,2.427671773,-0.226036821,-9.765709577,2.449741516,-0.248640503,-9.854287441,SITTING
2.229044082,-0.65550678,-9.898576374,2.184904596,-0.700714144,-9.92072084,2.40560203,-0.519884688,-10.03144317,2.493881003,-0.65550678,-9.854287441,2.317323056,-0.836336237,-9.854287441,2.339392799,-0.610299416,-9.92072084,2.140765109,-0.700714144,-9.854287441,2.273183569,-0.836336237,-9.74356511,2.273183569,-0.65550678,-9.898576374,2.493881003,-0.791128873,-10.0092987,2.47181126,-0.700714144,-9.92072084,2.317323056,-0.813732555,-9.809998509,2.273183569,-1.017165693,-9.721420644,2.273183569,-0.587695734,-9.876431907,2.582159977,-0.678110462,-9.677131712,2.427671773,-0.587695734,-9.278531321,2.758717924,-0.791128873,-10.2085989,0.794510762,-1.650068791,-9.787854043,1.037277939,-1.243202514,-9.74356511,1.897997932,-1.401428288,-10.0757321,1.478672807,-1.785690884,-10.03144317,0.706231789,-2.282971889,-10.16430997,0.595883072,-1.876105612,-9.63284278,4.016693297,-0.293847867,-10.18645443,-0.507604098,-1.876105612,-10.05358764,2.317323056,-1.785690884,-9.544264915,1.390393834,-4.701565871,-10.47433249,1.43453332,-0.271244185,-9.765709577,1.721439984,-2.034331386,-9.876431907,1.787649215,-2.350782935,-9.74356511,1.36832409,-2.056935068,-9.854287441,1.655230754,-1.876105612,-9.677131712,1.699370241,-2.056935068,-9.588553847,1.566951781,-1.763087202,-9.74356511,1.633161011,-1.96652034,-9.74356511,2.052486135,-1.943916658,-9.499975983,2.140765109,-1.763087202,-9.765709577,2.052486135,-1.740483519,-9.610698313,2.052486135,-1.763087202,-9.721420644,1.522812294,-1.85350193,-9.588553847,SITTING
2.515950747,-0.700714144,-9.809998509,2.67043895,-0.791128873,-9.74356511,2.692508694,-0.791128873,-9.677131712,2.582159977,-0.836336237,-9.588553847,2.493881003,-0.881543601,-9.654987246,2.40560203,-0.474677324,-9.677131712,2.47181126,-0.813732555,-9.74356511,2.758717924,-0.791128873,-9.854287441,2.493881003,-0.65550678,-9.898576374,2.60422972,-0.926750965,-9.677131712,2.53802049,-0.813732555,-9.787854043,2.317323056,-0.678110462,-9.610698313,2.361462543,-0.700714144,-9.74356511,2.53802049,-0.678110462,-9.588553847,2.846996897,-0.65550678,-9.74356511,2.626299463,-0.836336237,-9.942865306,2.582159977,-0.926750965,-9.765709577,2.60422972,-0.745921508,-9.677131712,2.626299463,-0.519884688,-9.74356511,2.582159977,-0.813732555,-9.942865306,2.60422972,-0.587695734,-9.74356511,2.60422972,-0.791128873,-9.765709577,2.582159977,-0.791128873,-9.677131712,2.560090233,-0.881543601,-9.898576374,2.361462543,-0.813732555,-9.677131712,2.449741516,-0.76852519,-9.832142975,2.317323056,-0.54248837,-9.832142975,2.47181126,-0.700714144,-9.854287441,2.361462543,-0.723317826,-9.854287441,2.493881003,-0.587695734,-9.832142975,2.582159977,-0.76852519,-9.942865306,2.560090233,-0.678110462,-9.654987246,2.449741516,-0.700714144,-9.74356511,2.493881003,-0.836336237,-9.765709577,2.560090233,-0.76852519,-9.45568705,2.427671773,-0.565092052,-9.832142975,2.40560203,-0.700714144,-9.74356511,2.626299463,-0.745921508,-9.809998509,2.47181126,-0.452073641,-9.765709577,2.47181126,-0.745921508,-9.876431907,SITTING
2.493881003,-0.610299416,-9.588553847,2.449741516,-0.565092052,-9.832142975,2.758717924,-0.54248837,-9.765709577,2.493881003,-0.65550678,-9.677131712,2.692508694,-0.565092052,-9.677131712,2.515950747,-0.54248837,-9.721420644,2.692508694,-0.700714144,-9.74356511,2.60422972,-0.565092052,-9.588553847,2.53802049,-0.65550678,-9.74356511,2.60422972,-0.384262595,-9.322820253,2.648369207,-0.565092052,-9.677131712,2.383532286,-0.519884688,-9.588553847,2.493881003,-0.76852519,-9.854287441,2.758717924,-0.519884688,-9.74356511,2.493881003,-0.384262595,-9.942865306,2.758717924,-0.65550678,-9.787854043,2.714578437,-0.519884688,-9.588553847,2.67043895,-0.429469959,-9.787854043,2.802857411,-0.339055231,-9.765709577,2.73664818,-0.65550678,-9.809998509,2.53802049,-0.519884688,-9.588553847,2.47181126,-0.971958329,-9.610698313,2.47181126,-0.474677324,-9.721420644,2.53802049,-0.700714144,-9.654987246,2.714578437,-0.65550678,-9.809998509,2.67043895,-0.565092052,-9.765709577,2.67043895,-0.474677324,-9.809998509,2.648369207,-0.54248837,-9.809998509,2.53802049,-0.745921508,-9.499975983,2.515950747,-0.565092052,-9.832142975,2.891136384,-0.54248837,-9.74356511,2.60422972,-0.65550678,-9.898576374,2.582159977,-0.361658913,-9.787854043,2.846996897,-0.474677324,-9.677131712,2.582159977,-0.678110462,-9.522120449,2.449741516,-0.54248837,-9.898576374,2.53802049,-0.745921508,-9.677131712,2.891136384,-0.519884688,-9.876431907,2.714578437,-0.610299416,-9.74356511,2.515950747,-0.565092052,-9.787854043,SITTING
2.935275871,-0.429469959,-9.765709577,2.582159977,-0.406866277,-9.765709577,2.802857411,-0.587695734,-9.721420644,2.802857411,-0.497281006,-9.677131712,2.626299463,-0.65550678,-9.809998509,2.979415358,-0.429469959,-9.942865306,2.67043895,-0.610299416,-9.677131712,2.935275871,-0.791128873,-9.499975983,2.560090233,-0.610299416,-9.787854043,2.913206128,-0.474677324,-9.677131712,2.802857411,-0.65550678,-9.677131712,2.67043895,-0.65550678,-9.588553847,2.449741516,-0.497281006,-9.809998509,2.67043895,-0.384262595,-9.677131712,2.758717924,-0.65550678,-9.74356511,2.714578437,-0.54248837,-9.765709577,2.60422972,-0.723317826,-9.832142975,2.846996897,-0.65550678,-9.832142975,2.73664818,-0.745921508,-9.544264915,2.758717924,-0.565092052,-9.854287441,2.758717924,-0.632903098,-9.832142975,2.73664818,-0.610299416,-9.809998509,2.60422972,-0.339055231,-9.809998509,2.648369207,-0.474677324,-9.721420644,2.67043895,-0.452073641,-9.499975983,2.846996897,-0.565092052,-9.765709577,2.73664818,-0.610299416,-9.74356511,2.648369207,-0.406866277,-9.721420644,2.780787667,-0.587695734,-9.765709577,2.780787667,-0.565092052,-9.765709577,2.53802049,-0.429469959,-9.477831517,2.582159977,-0.678110462,-9.699276178,2.802857411,-0.429469959,-9.566409381,2.626299463,-0.406866277,-9.854287441,2.869066641,-0.519884688,-9.787854043,2.648369207,-0.65550678,-9.854287441,2.957345614,-0.65550678,-9.809998509,2.60422972,-0.723317826,-9.699276178,2.692508694,-0.610299416,-9.63284278,2.67043895,-0.836336237,-9.787854043,SITTING
2.648369207,-0.723317826,-9.74356511,2.53802049,-0.745921508,-9.74356511,2.626299463,-0.723317826,-9.876431907,2.582159977,-0.384262595,-9.654987246,2.846996897,-0.519884688,-9.765709577,2.846996897,-0.519884688,-9.987154238,2.935275871,-0.474677324,-9.765709577,2.758717924,-0.474677324,-9.765709577,2.648369207,-0.497281006,-9.832142975,2.758717924,-0.700714144,-10.0092987,2.802857411,-0.406866277,-9.654987246,2.67043895,-0.497281006,-9.74356511,2.53802049,-0.791128873,-9.854287441,2.648369207,-0.65550678,-9.610698313,2.648369207,-0.384262595,-9.809998509,2.582159977,-0.519884688,-9.588553847,2.73664818,-0.565092052,-9.654987246,2.73664818,-0.339055231,-9.63284278,2.626299463,-0.54248837,-9.74356511,2.846996897,-0.565092052,-9.721420644,2.714578437,-0.384262595,-9.809998509,2.73664818,-0.519884688,-9.765709577,2.73664818,-0.678110462,-9.610698313,2.824927154,-0.384262595,-9.588553847,2.67043895,-0.587695734,-9.832142975,2.67043895,-0.54248837,-9.522120449,2.802857411,-0.565092052,-9.699276178,2.67043895,-0.723317826,-9.610698313,2.692508694,-0.519884688,-9.721420644,2.714578437,-0.519884688,-9.522120449,2.846996897,-0.700714144,-9.677131712,2.824927154,-0.610299416,-9.566409381,2.758717924,-0.723317826,-9.677131712,2.780787667,-0.65550678,-9.588553847,2.582159977,-0.474677324,-9.522120449,2.67043895,-0.76852519,-9.654987246,2.891136384,-0.65550678,-9.721420644,2.869066641,-0.519884688,-9.63284278,2.846996897,-0.565092052,-9.832142975,2.846996897,-0.384262595,-9.499975983,SITTING
2.802857411,-0.565092052,-9.588553847,2.935275871,-0.429469959,-9.721420644,2.73664818,-0.519884688,-9.63284278,2.60422972,-0.678110462,-9.765709577,2.67043895,-0.65550678,-9.721420644,2.846996897,-0.519884688,-9.765709577,2.869066641,-0.565092052,-9.721420644,2.626299463,-0.65550678,-9.654987246,2.582159977,-0.610299416,-9.854287441,2.714578437,-0.565092052,-9.854287441,2.935275871,-0.54248837,-9.677131712,2.891136384,-0.700714144,-9.610698313,2.935275871,-0.429469959,-9.677131712,2.60422972,-0.519884688,-9.832142975,2.67043895,-0.745921508,-9.63284278,2.714578437,-0.858939919,-9.787854043,2.935275871,-0.65550678,-9.588553847,2.714578437,-0.791128873,-9.677131712,2.626299463,-0.565092052,-9.544264915,2.869066641,-0.565092052,-9.63284278,3.067694331,-0.632903098,-9.832142975,2.824927154,-0.65550678,-9.677131712,2.935275871,-0.65550678,-9.74356511,2.758717924,-0.610299416,-9.832142975,2.891136384,-0.700714144,-9.522120449,3.023554844,-0.881543601,-9.566409381,2.802857411,-0.565092052,-9.677131712,2.935275871,-0.700714144,-9.654987246,2.758717924,-0.316451549,-9.63284278,3.045624588,-0.791128873,-9.74356511,2.846996897,-0.406866277,-9.876431907,2.891136384,-0.565092052,-9.45568705,2.846996897,-0.474677324,-9.721420644,2.802857411,-0.474677324,-9.765709577,2.626299463,-0.519884688,-9.566409381,2.891136384,-0.587695734,-9.544264915,2.869066641,-0.678110462,-9.654987246,2.714578437,-0.678110462,-9.942865306,2.935275871,-0.565092052,-9.610698313,2.891136384,-0.678110462,-9.654987246,SITTING
